enzyme_id,real_score,n_null,p_value,q_value,significant_fdr
ec:2.8.2.18,0.0007439377535622268,200,0.20398009950248755,0.8516909125259778,False
ec:6.2.1.7,0.0015640420967210724,200,0.20398009950248755,0.8516909125259778,False
ec:1.1.3.17,0.0015024665877615584,200,0.20398009950248755,0.8516909125259778,False
ec:3.1.4.46,0.002259536584236202,200,0.208955223880597,0.8516909125259778,False
ec:3.1.4.2,0.002259536584236202,200,0.208955223880597,0.8516909125259778,False
ec:2.5.1.72,0.0007149172073191482,200,0.208955223880597,0.8516909125259778,False
ec:3.5.1.95,0.0022466527618188546,200,0.208955223880597,0.8516909125259778,False
ec:2.4.2.19,0.0007149172073191482,200,0.208955223880597,0.8516909125259778,False
ec:2.1.3.3,0.0007778116837505365,200,0.21393034825870647,0.8516909125259778,False
ec:3.5.3.18,0.0007778116837505365,200,0.21393034825870647,0.8516909125259778,False
ec:6.3.4.5,0.0007778116837505365,200,0.21393034825870647,0.8516909125259778,False
ec:3.5.1.16,0.0007778116837505365,200,0.21393034825870647,0.8516909125259778,False
ec:3.5.1.20,0.0007778116837505365,200,0.21393034825870647,0.8516909125259778,False
ec:1.14.13.39,0.0007778116837505365,200,0.21393034825870647,0.8516909125259778,False
ec:1.14.14.47,0.0007778116837505365,200,0.21393034825870647,0.8516909125259778,False
ec:3.5.3.6,0.0007778116837505365,200,0.21393034825870647,0.8516909125259778,False
ec:3.1.1.93,0.001422784470552485,200,0.21890547263681592,0.8516909125259778,False
ec:1.1.1.146,0.002241436916685808,200,0.21890547263681592,0.8516909125259778,False
ec:3.1.3.96,0.0006279851767859364,200,0.23383084577114427,0.8516909125259778,False
ec:4.3.1.3,0.0015825604979796224,200,0.23383084577114427,0.8516909125259778,False
ec:2.7.1.83,0.0006279851767859364,200,0.23383084577114427,0.8516909125259778,False
ec:2.4.1.276,0.0022182966611396897,200,0.24378109452736318,0.8516909125259778,False
ec:1.23.5.1,0.0022182966611396897,200,0.24378109452736318,0.8516909125259778,False
